new2kid,option_choice,option_hectares,farm_payment,farm_costs,farm_net,benefits_total,benefits_ghg_farm,benefits_ghg_dispfood,benefits_ghg_forestry,benefits_ghg_soil_forestry,benefits_rec,benefits_flooding,benefits_totn,benefits_totp,benefits_water_non_use,benefits_water_rec,benefits_pollination_yield,benefits_pollination_non_use,costs_total,costs_farm,costs_forestry,costs_timber,costs_rec,env_out_ghg,env_out_sng_rec,env_out_wood_rec,env_out_sng_norec,env_out_wood_norec,env_out_flood,env_out_tot_n,env_out_tot_p,env_out_pollinators,es_out_ghg,es_out_rec,es_out_flood,es_out_tot_n,es_out_tot_p,es_out_water_non_use,es_out_water_rec,es_out_poll_yield,es_out_poll_non_use,bcr
149065,2,24.8068002322016,413036,413036.245660148,-0.245660147920717,777068.426288821,473340.599216268,-314820.686716668,0,0,612116.466322439,0,0,0,6.25558127253314e-11,0,1716.91552578215,4715.13194100001,359161.952747955,345029.323508584,0,-0,14132.6292393705,41.2675264778243,24.8068002322016,0,0,0,-0.000389526513756962,-0.000193682669661784,-0.000168454108069962,1.10621701608005,158519.912499599,612116.466322439,0,0,0,6.25558127253314e-11,0,1716.91552578215,4715.13194100001,1.88135762085828
149073,2,25.0425922780117,373133,373133.379689224,-0.379689224238973,777990.669492817,444457.045949995,-290582.83917812,0,0,610138.238277791,0,0,0,-22.455338370286,-7.61544414046313,3755.97817016157,10252.3170555,324463.808425412,310266.561376115,0,-0,14197.2470492971,39.9665030742415,25.0425922780117,0,0,0,-0.00279346231938081,-0.000671147264943718,-0.000500787484555161,1.65932552412008,153874.206771875,610138.238277791,0,0,0,-22.455338370286,-7.61544414046313,3755.97817016157,10252.3170555,2.08502241692055
149074,2,19.2871431635804,289684,289684.321479012,-0.321479011676274,1332746.06172347,341171.577473187,-220274.543096143,0,0,1155601.03806439,0,3.56100244553692,2.13526964687011,15.9625773600918,2.27288968643366,6451.67487890592,49772.3826639874,251899.409981749,239378.28012058,0,-0,12521.1298611689,31.2019197866032,19.2871431635804,0,0,0,-0.00199137429984537,-0.000970100051173648,-0.000732224090402623,5.31036772581328,120897.034377043,1155601.03806439,0,3.56100244553692,2.13526964687011,15.9625773600918,2.27288968643366,6451.67487890592,49772.3826639874,4.60068923973526
149542,4,29.8794263258453,489499,489499.41666235,-0.416662350355182,1153371.72061779,362355.72149399,-212824.32841682,360848.452885322,113852.297396619,521791.888200801,0,338.204841482381,116.051662793969,1726.90826594171,333.30026120813,507.877716760166,4325.3463096921,425651.666662913,215102.845308867,223461.321906772,-28373.791091581,15461.2905388555,89.6349329865342,0,29.8794263258453,0,0,-0.00122135981446281,-0.00457997414545194,-0.00157269043769085,3.92355609691036,624232.143359111,521791.888200801,0,338.204841482381,116.051662793969,1726.90826594171,333.30026120813,507.877716760166,4325.3463096921,2.35622896189326
149545,4,75.4485498869287,1175661,1175660.92799859,0.072001414373517,2470304.42473701,920312.512040083,-532870.682051147,898198.021468087,303049.458228825,776751.617581872,0,0,0,0,0,30124.799092864,74738.6983764236,1022313.85043355,559534.161032743,515229.821313091,-76722.1106783654,24271.9787660838,233.146022428723,0,75.4485498869287,0,0,-0.00768173279639525,-0.0532746443096941,-0.015425712565527,11.4925737997573,1588689.30968585,776751.617581872,0,0,0,0,0,30124.799092864,74738.6983764236,2.10120470504423
149553,2,83.9505937722795,1080925,1080925.31923356,-0.319233563728631,2161882.70022499,1371642.84575196,-811727.235089139,0,0,1390269.96087866,0,0,0,2637.80174798631,699.115726957262,73845.2075428632,134515.003665702,939935.060203099,914359.654286524,0,-0,25575.405916575,142.439790449866,83.9505937722795,0,0,0,-0.000693507309120001,-0.00414267415104386,-0.00217326588959788,24.6375695435357,559915.610662822,1390269.96087866,0,0,0,2637.80174798631,699.115726957262,73845.2075428632,134515.003665702,2.00003025207576
149580,2,14.8767001384494,206275,206275.127954651,-0.127954650728498,491041.774656777,250519.272997146,-144947.751346818,0,0,359461.685681088,3258.32969948041,37.7837300395333,12.1394718151198,-5.47170116013629e-10,0,157.278191255129,22543.0362327705,179369.676482305,168311.603163387,0,-0,11058.0733189178,26.7793456601637,14.8767001384494,0,0,0,-0.000930611793933802,-0.00225801725213963,-0.0012319732965563,12.710135270294,105571.521650329,359461.685681088,3258.32969948041,37.7837300395333,12.1394718151198,-5.47170116013629e-10,0,157.278191255129,22543.0362327705,2.38052005651085
149665,4,49.9299378938943,951698,951697.813479476,0.186520524439402,2279697.77817467,802512.651352127,-464594.213693524,547818.847638564,179294.725248877,1063428.58037468,36059.4132894242,0,0,6.36937764083512,0.800218780222056,0,115170.604368105,827563.316069109,512766.815801031,355904.303632926,-60946.9431049964,19839.1397401483,169.889058996169,0,49.9299378938943,0,0,-0.0179838122231178,-0.0109586919750586,-0.00317334394061181,11.0430715911768,1065032.01054604,1063428.58037468,36059.4132894242,0,0,6.36937764083512,0.800218780222056,0,115170.604368105,2.3954004087165
149668,2,43.4814190141119,545323,545323.362178564,-0.362178563722409,1655205.08807197,712797.296752253,-432727.095719558,0,0,1140558.93059597,0,0,0,13.2776135449784,1.66812875161567,0,234561.010701013,474194.22798136,455646.816362277,0,-0,18547.4116190827,71.362083741523,43.4814190141119,0,0,0,-0.00189591201793456,-0.00236673659721176,-0.000906589194179013,28.2234279663051,280070.201032695,1140558.93059597,0,0,0,13.2776135449784,1.66812875161567,0,234561.010701013,3.03527466853952
149672,4,69.8611170297918,1445132,1445131.73140662,0.268593384651467,3161412.52622736,1187442.96599909,-726420.169227946,782908.485232993,52737.7518628392,1084451.09250361,610284.155661265,0,0,156.288218211653,19.6378792467498,31651.8007245656,138180.517373489,1256636.28817967,845717.147337876,485554.796867749,-98010.6250115475,23374.9689855881,205.342654453646,0,69.8611170297918,0,0,-0.0259608471398289,-0.0609653309362921,-0.0213546457860658,30.36801942077,1296669.03386697,1084451.09250361,610284.155661265,0,0,156.288218211653,19.6378792467498,31651.8007245656,138180.517373489,2.18762889910912
149701,2,33.1446778672112,505985,505984.916782386,0.0832176144467667,1495949.3697914,613302.517845581,-370271.335191897,0,0,1073145.63925046,0,0,0,-6.48441192476258e-11,0,2768.12923570086,177004.418651549,439986.884158596,423729.505813051,0,-0,16257.3783455449,61.8888985412062,33.1446778672112,0,0,0,-0.000336307698131377,-0.00127589577081774,-0.000363957879972441,19.8966231710013,243031.182653684,1073145.63925046,0,0,0,-6.48441192476258e-11,0,2768.12923570086,177004.418651549,2.95650932298664
149716,2,18.5303255497864,328091,328090.542401226,0.457598773878999,1451530.987221,370823.346875607,-248667.951809497,0,0,1270003.24822066,0,0,0,-5.56899554637551e-11,0,8526.82809342628,50845.5158408023,285296.123827153,273013.126400659,0,-0,12282.997426494,31.9315541825596,18.5303255497864,0,0,0,-0.000486181719511723,1.11487392807035e-05,-9.15804929170922e-05,3.4580807898614,122155.395066109,1270003.24822066,0,0,0,-5.56899554637551e-11,0,8526.82809342628,50845.5158408023,4.42417191334415
149724,2,20.3569259703685,316882,316881.585328235,0.414671764650848,1530019.24558611,368194.268759402,-237937.477133748,0,0,1245163.4442354,0,0,0,4.40241687803617,0.776684960772769,93231.7280504047,61362.1025728099,275549.204633248,262699.300483421,0,-0,12849.9041498273,33.6492602658217,20.3569259703685,0,0,0,-0.00222296191532254,-0.000159622071824393,-5.54909087698214e-05,5.99655930915465,130256.791625654,1245163.4442354,0,0,0,4.40241687803617,0.776684960772769,93231.7280504047,61362.1025728099,4.82835644052394
149729,4,28.077568402189,641889,641889.036146192,-0.0361461916472763,1369624.23005805,514214.115149626,-336438.269834155,302345.756900527,56100.6676570899,787678.843565459,41.6914329256921,6.46556797337365,1.86781830613036,83.7725057079918,13.2038922077213,1292.08850239557,44284.0268999919,558164.379257558,359026.94135479,214232.388974807,-30098.2348277245,15003.2837556855,85.0903034742836,0,28.077568402189,0,0,-0.00792202251202092,-0.00504844295878999,-0.00179944682056964,4.29164250584946,536222.269873088,787678.843565459,41.6914329256921,6.46556797337365,1.86781830613036,83.7725057079918,13.2038922077213,1292.08850239557,44284.0268999919,2.13373999251904
150194,4,40.1098247493695,637598,637597.572819726,0.427180273574777,1278447.47224384,482716.96255301,-281717.972520376,484399.132984422,162366.052719361,415539.569063892,0,389.944954402494,133.805773324168,1991.09853681682,384.2900491592,2187.39422065471,10057.1939091728,554432.672017153,286144.383754401,288543.21876914,-38088.6759922202,17833.745485833,122.011352759804,0,40.1098247493695,0,0,-0.00188588804720737,-0.00759420896486286,-0.00249649838913364,6.16873857298402,847764.175736417,415539.569063892,0,389.944954402494,133.805773324168,1991.09853681682,384.2900491592,2187.39422065471,10057.1939091728,2.00509956468471
150299,2,66.5961339443258,1163402,1163401.97173481,0.0282651877496392,2708791.63674509,1339983.17875,-840257.660912944,0,0,1505009.37055866,339712.540430514,0,0,3179.79101585905,603.233899270916,38708.9046749802,321852.27832875,1011653.88846505,988819.75538542,0,-0,22834.1330796344,125.381886326645,66.5961339443258,0,0,0,-0.00606098565578761,-0.0135853188439915,-0.00758438814651669,42.0148898857326,499725.517837054,1505009.37055866,339712.540430514,0,0,3179.79101585905,603.233899270916,38708.9046749802,321852.27832875,2.32833675440225
150315,4,62.7287700586214,1132918,1132918.40233393,-0.402333929436281,2228881.55118971,974190.858054253,-555370.526334399,694449.040623824,260600.844796218,587652.398104717,231428.516413612,0,0,1.83981740525809,0.231146043341291,0,35928.3485680349,985146.436812113,605816.610660122,438684.333113873,-81530.5666628155,22176.0597009332,217.577741346317,0,62.7287700586214,0,0,-0.0223087459540567,-0.0256850587496477,-0.00812751534264173,11.0638953295617,1373870.2171399,587652.398104717,231428.516413612,0,0,1.83981740525809,0.231146043341291,0,35928.3485680349,1.96738117956437
150321,2,67.3395093536534,967725,967724.750277035,0.249722965061665,1887563.31383436,1168872.34323856,-718193.425552241,0,0,1120387.75180429,0,0,0,21.3089850416974,2.67715519609809,132020.904834173,184451.753369336,841499.782849596,818541.366238963,0,-0,22958.4166106325,113.983606058286,67.3395093536534,0,0,0,-0.00269817918405315,-0.00573931129572921,-0.00210395413457225,31.9473674477445,450678.917686317,1120387.75180429,0,0,0,21.3089850416974,2.67715519609809,132020.904834173,184451.753369336,1.95051622499611
150330,2,41.0557003485521,599432,599432.272090571,-0.272090571234003,1450227.71648961,699409.446424928,-439872.545716575,0,0,182223.513955809,0,0,0,-4.78931875438604e-11,0,1006688.62785619,1778.67396925268,521245.453991801,503208.562916304,0,-0,18036.8910754968,66.7001165502078,41.0557003485521,0,0,0,-0.00405522479359117,-0.00386719177338461,-0.0028652973099035,36.7472241134109,259536.900708354,182223.513955809,0,0,0,-4.78931875438604e-11,0,1006688.62785619,1778.67396925268,2.41933649936875
150333,2,31.5890903165387,485509,485508.776474068,0.223525931593031,1229562.4501707,559976.237896437,-357111.880063223,0,0,535665.349603688,0,0,0,75.9372590934884,13.8610832246463,367937.364696698,123005.579694778,422181.54476006,406298.287490544,0,-0,15883.2572695152,52.2850308089062,31.5890903165387,0,0,0,-0.00138053274317021,-0.000538522994519468,-0.000698439796612634,43.2699518389886,202864.357833215,535665.349603688,0,0,0,75.9372590934884,13.8610832246463,367937.364696698,123005.579694778,2.53252246646447
150343,2,26.8024941595427,375350,375350.390919219,-0.390919219062198,780080.543724223,449178.630351068,-284247.190077097,0,0,313848.590544496,0,0,0,-1.81593734170659e-10,0,280573.340339405,20727.1725663517,326391.644277582,311721.410407545,0,-0,14670.2338700364,42.6304260318232,26.8024941595427,0,0,0,-0.000300803726345951,-9.28750958384371e-05,-6.7378552963003e-05,9.91280957792723,164931.44027397,313848.590544496,0,0,0,-1.81593734170659e-10,0,280573.340339405,20727.1725663517,2.07827505987538
150345,2,23.4959190492477,335099,335098.502063113,0.497936887084506,803182.72590472,397360.776500992,-249938.693755677,0,0,486940.413323648,356.452214922364,0,0,-1.66813862950185e-10,0,73312.2155859176,95151.5620349178,291390.001794011,277622.3527823,0,-0,13767.6490117116,38.0418497507732,23.4959190492477,0,0,0,-0.000539411288712727,-0.0012856346944367,-0.000921438910935715,14.0394936034679,147422.082745315,486940.413323648,356.452214922364,0,0,-1.66813862950185e-10,0,73312.2155859176,95151.5620349178,2.39685205239264
150353,4,51.4917656755198,1185991,1185991.08082898,-0.080828977515921,2641918.68067371,972666.786091759,-599257.435401624,487390.893298457,90176.9506873128,1072903.03234126,568913.859019903,0,0,5.15049798620963e-12,0,16638.6837401319,32485.9108965086,1031296.5920252,692122.212847069,364089.026324881,-45053.8636540561,20139.2165073032,163.296731064911,0,51.4917656755198,0,0,-0.00463145674849681,-0.00736203343836507,-0.0020320910050805,4.73699330936963,950977.194675904,1072903.03234126,568913.859019903,0,0,5.15049798620963e-12,0,16638.6837401319,32485.9108965086,2.22760432471554
150366,2,24.3916400772582,425712,425712.36052613,-0.360526129894424,855834.308633663,485728.891635679,-330914.219125314,0,0,683906.031277179,0,0.147663971226519,0.0832223984521171,-2.39521216188674e-10,0,6399.42891874638,10713.9450410036,370184.66132707,356166.555866128,0,-0,14018.1054609411,40.7227280147726,24.3916400772582,0,0,0,-0.000608403544276135,1.68656862550573e-05,-2.12418197807221e-05,2.12749404427275,154814.672510364,683906.031277179,0,0.147663971226519,0.0832223984521171,-2.39521216188674e-10,0,6399.42891874638,10713.9450410036,2.01035984100439
150376,2,27.2543452215585,402644,402644.36440578,-0.36440578015754,2425048.8288184,492008.347709453,-309560.612153202,0,0,1947476.53894841,0,0,0,13.448348051319,1.95346952899007,69073.3098300422,226035.842666121,350125.534265896,335336.388424208,0,-0,14789.1458416879,47.1186834368351,27.2543452215585,0,0,0,-0.00247141861449388,-0.00177045339675237,-0.00111776120007337,16.2772097953091,182447.735556252,1947476.53894841,0,0,0,13.448348051319,1.95346952899007,69073.3098300422,226035.842666121,6.02281128942292
150379,2,24.2729727268791,362531,362531.350297861,-0.350297861383297,737620.723342636,433868.528178039,-285473.076295406,0,0,528714.014998997,0,0,0,12.6704431143915,1.83077937268928,4234.28589801785,56262.469340502,315244.652432923,301259.460674272,0,-0,13985.1917586507,38.5760538936825,24.2729727268791,0,0,0,-0.00170007242779149,-0.000906831898651837,-0.000542165838781265,23.5552924059017,148395.451882633,528714.014998997,0,0,0,12.6704431143915,1.83077937268928,4234.28589801785,56262.469340502,2.0346417915782
150380,2,24.7647556462549,389642,389641.608753224,0.391246775747277,768268.551079902,459139.144924788,-305790.059877773,0,0,559253.078191123,0,0,0,13.3051877074862,1.91749782900303,0,55651.1651562271,338818.790220195,324697.715334269,0,-0,14121.0748859264,39.8565011465523,24.7647556462549,0,0,0,-0.00146130760180919,-0.000559859348567248,-0.000305938991505465,7.64641708659413,153349.085047016,559253.078191123,0,0,0,13.3051877074862,1.91749782900303,0,55651.1651562271,1.97172930813388
150875,2,44.459189107618,677964,677963.85472887,0.145271130255423,1692781.68538082,798463.562066452,-477564.971439946,0,0,1063344.53886906,104251.242403475,173.845183029186,62.6398995641227,8292.84917086844,1524.96162914264,26800.1442786332,167432.873320537,589533.786720756,570784.631145459,0,-0,18749.1555752969,80.7844496584172,44.459189107618,0,0,0,-0.00399742626292123,-0.0137918855668335,-0.00814017743714954,32.363401150385,320898.590626506,1063344.53886906,104251.242403475,173.845183029186,62.6398995641227,8292.84917086844,1524.96162914264,26800.1442786332,167432.873320537,2.49686072620496
150883,2,21.6736766403263,260213,260212.5965719,0.40342810031143,723835.895621533,323801.576660592,-188522.88126688,0,0,579558.452074562,8930.75180228143,52.57304969162,15.4233012878862,-1.50720371192539e-09,0,0,0,226271.823106,213028.88882671,0,-0,13242.9342792899,34.5892443144279,21.6736766403263,0,0,0,-0.00136702790492962,-0.00327786582827538,-0.00181613347594125,18.9634597621826,135278.695393712,579558.452074562,8930.75180228143,52.57304969162,15.4233012878862,-1.50720371192539e-09,0,0,0,2.78170535531097
150886,2,46.3843069747827,589489,589489.200682042,-0.200682042166591,1745271.09590717,754107.28350231,-446541.894909088,0,0,1201461.66728066,20818.9677657007,176.947739027411,24.6810482935061,-3.40545862163145e-09,0,22483.4417282435,192740.001752024,512599.304940906,493459.320535359,0,-0,19139.9844055473,78.907114880229,46.3843069747827,0,0,0,-0.00250779740661383,-0.00706729968183742,-0.00337273193395917,39.0292111060735,307565.388593222,1201461.66728066,20818.9677657007,176.947739027411,24.6810482935061,-3.40545862163145e-09,0,22483.4417282435,192740.001752024,2.96065082793261
150946,4,68.7761423260268,1693323,1693323.4851847,-0.48518469533883,3245473.69107667,1410955.65849566,-899782.337076101,774460.687564902,285342.033024289,1225008.7997173,296973.023793475,0,0,4966.58933402055,941.262748353367,20870.8714557154,125737.102019059,1472455.20450843,1070040.88293418,478673.265110615,-99455.6193301234,23196.6757937626,250.554295155524,0,68.7761423260268,0,0,-0.039830018245452,-0.027181310594876,-0.0105677956399396,23.7524080250978,1570976.04200875,1225008.7997173,296973.023793475,0,0,4966.58933402055,941.262748353367,20870.8714557154,125737.102019059,1.91663001747255
150950,3,225.702769170691,5057333,5057333.30848363,-0.3084836313501,9670059.23163239,2508109.315393,-1345201.00564741,2577415.57888631,1838223.16822687,261021.172380994,3615874.61232201,0,0,77129.8823193811,14677.065237263,119844.838598984,2964.60391500001,4397681.13781185,3215340.19420988,1496393.75159338,-355665.650252104,41612.8422607026,840.805048942715,0,225.702769170691,0,0,-0.154445865353416,-0.648409362125711,-0.308379784674619,65.9920353473625,5578547.05685876,261021.172380994,3615874.61232201,0,0,77129.8823193811,14677.065237263,119844.838598984,2964.60391500001,1.9120867128252
150967,2,38.8885657690149,520971,520970.909502943,0.0904970574774779,1530471.13468841,643992.748302027,-389976.936355729,0,0,920069.922048071,611.85158936598,0,0,2.36918158728203,0.297650977546413,9560.08734583997,346210.794926267,453018.182176472,435450.303074251,0,-0,17567.8791022208,64.3077862277466,38.8885657690149,0,0,0,-0.00156408606507039,-0.00324659202203631,-0.000785953242152228,30.4838513563669,254015.811946298,920069.922048071,611.85158936598,0,0,2.36918158728203,0.297650977546413,9560.08734583997,346210.794926267,2.93772807831608
150980,2,50.820648502593,883334,883333.822534358,0.177465642103925,1902668.91906708,992772.751950611,-647370.726665366,0,0,589966.109712106,0,0,0,0.0547763414036977,0.00688180520466394,816799.661733947,150501.060677636,768116.367421181,748105.528240034,0,-0,20010.8391811466,88.6464452185476,50.820648502593,0,0,0,-0.00395713104165477,-0.00371125871940629,-0.0028735158891543,24.6165541937403,345402.025285246,589966.109712106,0,0,0,0.0547763414036977,0.00688180520466394,816799.661733947,150501.060677636,2.15396318840561
150983,2,40.1482260902849,624418,624418.152964191,-0.152964190812781,1327922.93448464,724273.952115083,-463822.260608306,0,0,680800.845401141,0,0,0,-7.16884262839173e-10,0,328203.180717329,58467.2168593893,542972.306925383,525130.267632983,0,-0,17842.0392924001,67.1365884763878,40.1482260902849,0,0,0,-0.00126759837457652,-0.000255128691670317,-0.000331747510619933,14.2496165739994,260451.691506778,680800.845401141,0,0,0,-7.16884262839173e-10,0,328203.180717329,58467.2168593893,2.1266570382094
151005,4,28.7332122808365,703052,703052.182915294,-0.182915293844417,1710202.31366456,557472.993318695,-350297.603703939,303083.826771402,71814.8480127367,584947.675099051,346660.171803211,0,0,-9.41061831592096e-11,0,39730.8595841262,156789.542779279,611349.724274169,404248.430988366,217937.872563309,-26008.1737104193,15171.5944329132,94.8447087752006,0,28.7332122808365,0,0,-0.00256068721625442,-0.00438175925413181,-0.00121070923185618,16.748601802246,582074.064398894,584947.675099051,346660.171803211,0,0,-9.41061831592096e-11,0,39730.8595841262,156789.542779279,2.43254028672781
151505,4,82.503297795749,1650618,1650618.24201275,-0.242012754548341,3411694.86270476,1448571.21743885,-825655.795245802,1018764.8676811,333341.255380286,1125477.39801629,120464.142752252,0,0,25792.1174859428,6857.79923759262,0,158081.859958255,1435320.21044587,940729.84472182,560578.490063493,-91346.477009083,25358.3526696438,305.816076898367,0,82.503297795749,0,0,-0.0127539079261242,-0.082260946652826,-0.030682329760953,11.2178003728544,1975021.54525443,1125477.39801629,120464.142752252,0,0,25792.1174859428,6857.79923759262,0,158081.859958255,2.06691970080586
151535,4,30.1415372148901,614565,614564.5085149,0.491485100239515,1222343.35197442,505200.629351318,-290972.17325778,345638.495109622,123109.768875203,137482.338399421,208492.751583983,473.026776496318,90.9303708181964,3.19347303103191e-09,0,25374.4375673309,167453.147198007,534403.920447739,322271.617766245,226294.926002569,-29689.3754306352,15526.7521095602,108.973572548962,0,30.1415372148901,0,0,-0.0115041550020567,-0.0254786162040429,-0.00904670494367232,16.4012695130914,682976.720078364,137482.338399421,208492.751583983,473.026776496318,90.9303708181964,3.19347303103191e-09,0,25374.4375673309,167453.147198007,1.98895698904823
151633,2,34.4301461268617,627801,627801.475338192,-0.475338192190975,1231804.94449413,696924.377568119,-456820.159305248,0,0,598558.439520271,0,0,0,-1.15168863189501e-09,0,302358.911619208,90783.3750917838,545914.326381037,529354.367945348,0,-0,16559.9584356884,61.667883816997,34.4301461268617,0,0,0,-0.000861340179384164,0.000642914367670081,0.000331529930515359,38.5332860465124,240104.218262871,598558.439520271,0,0,0,-1.15168863189501e-09,0,302358.911619208,90783.3750917838,1.96209458808465
151634,2,28.6994439401576,486188,486187.728046013,0.271953987306915,1371094.96721611,553667.657310536,-362548.35222613,0,0,882545.926055469,0,0,0,-5.79039099968152e-10,0,178147.286779333,119282.449296906,422771.937431315,407608.964483712,0,-0,15162.9729476033,49.2323076754874,28.6994439401576,0,0,0,-0.000527901491448948,0.00041145043611333,0.000286134165472834,10.5400431814749,191119.305084406,882545.926055469,0,0,0,-5.79039099968152e-10,0,178147.286779333,119282.449296906,2.82009216026745
152152,2,12.6116527177131,171443,171443.450923381,-0.450923381198663,396156.993683451,216147.779565271,-132510.653665754,0,0,307271.49416424,0,0,0,-5.54788379199435e-11,0,246.334645342346,5002.03897435183,149081.261672505,138859.800727045,0,-0,10221.4609454604,21.3527299377477,12.6116527177131,0,0,0,-0.000101110316536073,-0.00083235030081045,-0.000375553480312838,2.2338433085954,83637.1258995169,307271.49416424,0,0,0,-5.54788379199435e-11,0,246.334645342346,5002.03897435183,2.31072131077647
152290,2,19.0520269007129,258662,258662.434186578,-0.434186577767832,791823.232933908,312563.401844579,-193592.638814194,0,0,568120.421287795,0,0,0,0,0,46251.1678606138,58480.8807551146,224923.855814415,212476.196819849,0,-0,12447.6589945661,30.6455478861228,19.0520269007129,0,0,0,-0.000137618224475189,6.84789080120741e-05,0.000110760550754173,8.60373661437234,118970.763030385,568120.421287795,0,0,0,0,0,46251.1678606138,58480.8807551146,3.06122752060182
152291,2,23.9370556774208,349662,349661.683700778,0.316299221885856,973727.22852919,416860.427461017,-262429.085877301,0,0,613991.881028115,0,0,0,6.02335415354429e-11,0,142833.468408096,62470.5375092629,304053.638000677,290162.055282463,0,-0,13891.5827182141,39.741569317791,23.9370556774208,0,0,0,-0.000158464146751253,0.000125435492983034,0.000164446276304255,15.0883202937776,154431.341583715,613991.881028115,0,0,0,6.02335415354429e-11,0,142833.468408096,62470.5375092629,2.78476708515421
152302,2,18.6845573804954,235298,235297.534653824,0.465346175828017,510741.171814735,282090.977605086,-173245.438708527,0,0,401895.632918176,0,0,0,0,0,0,0,204606.551872891,192274.636476899,0,-0,12331.9153959912,28.1236607227171,18.6845573804954,0,0,0,-0.000129703809732155,-0.000151148839946019,4.71696290987771e-05,8.0749899092767,108845.538896559,401895.632918176,0,0,0,0,0,0,0,2.1706141650789
152838,2,43.8015239651847,559896,559896.491871477,-0.491871476988308,1556766.49990188,716173.861040269,-422727.834460156,0,0,947087.669039296,0,327.614658645275,35.8537760014371,8.1881384504414e-11,0,6357.06894880258,309512.266899017,486866.51467085,468252.808134126,0,-0,18613.7065367234,74.405049504969,43.8015239651847,0,0,0,-0.00251769133095514,-0.00105618352144545,-0.00015935851999318,31.5678930654406,293446.026580114,947087.669039296,0,327.614658645275,35.8537760014371,8.1881384504414e-11,0,6357.06894880258,309512.266899017,2.78045654889814
152852,2,50.194383856771,637461,637461.115188468,-0.115188467898406,1196186.96724627,827276.009993972,-476270.697521042,0,0,477645.771086034,2814.47804454094,82.2943037100318,18.7977916900828,-2.40967583754676e-09,0,0,364620.313547373,554314.013207363,534423.738341163,0,-0,19890.2748662002,89.7454427083118,50.194383856771,0,0,0,-0.00401560408666811,-0.00440542037417279,-0.00265123498299096,37.1092469193204,351005.31247293,477645.771086034,2814.47804454094,82.2943037100318,18.7977916900828,-2.40967583754676e-09,0,0,364620.313547373,1.87648651014929
152881,2,38.1018859512816,567662,567661.872592105,0.127407894935459,1416650.99025305,659467.403149093,-404606.001831757,0,0,921405.574568373,0,0,0,-7.81718672018061e-10,0,0,240384.014367343,493619.019645309,476224.615603375,0,-0,17394.4040419333,64.309700912333,38.1018859512816,0,0,0,-0.00470296713846099,-0.00359007588747431,-0.00234834508287821,19.393977803937,254861.401317335,921405.574568373,0,0,0,-7.81718672018061e-10,0,0,240384.014367343,2.49558890722481
153452,2,20.6984782420513,273520,273520.416850179,-0.416850178968161,614359.76007356,350346.746625766,-214317.778449627,0,0,455623.021938023,0,0,0,-6.78394521432055e-13,0,11104.084772448,11603.6851869503,237843.840739286,224890.796483371,0,-0,12953.0442559146,34.766103425539,20.6984782420513,0,0,0,-0.000106627492512043,-0.000546358301674663,-0.000257501633006339,5.7422159550222,136028.968176139,455623.021938023,0,0,0,-6.78394521432055e-13,0,11104.084772448,11603.6851869503,2.24612372065501
153477,2,51.3659860937822,703376,703376.298776741,-0.298776740557514,1515838.83360941,884054.231626836,-505625.481233218,0,0,802550.576553054,22494.9361256212,147.774108762893,36.3783659359048,-3.8302015132622e-09,0,24049.0045464939,288131.413515932,611631.564153687,591516.343904131,0,-0,20115.2202495566,96.6203918398436,51.3659860937822,0,0,0,-0.00556636687112188,-0.00361385669652833,-0.00209670551884786,32.0973746151766,378428.750393617,802550.576553054,22494.9361256212,147.774108762893,36.3783659359048,-3.8302015132622e-09,0,24049.0045464939,288131.413515932,2.15509035510085
153488,2,49.0101444235501,630336,630335.70008747,0.299912530463189,1365025.95139117,806625.864230078,-477629.819625928,0,0,817402.838969875,0,260.395168403763,32.3801858474892,-2.06978610810213e-09,0,16857.4901701581,201476.802292738,548118.000076061,528457.781075527,0,-0,19660.2190005339,83.5144899055997,49.0101444235501,0,0,0,-0.00268382856861752,-0.00084874284618956,-0.000129015932349265,19.7004887243362,328996.04460415,817402.838969875,0,260.395168403763,32.3801858474892,-2.06978610810213e-09,0,16857.4901701581,201476.802292738,2.16555289780557
153531,2,38.6682131418729,535172,535172.016977934,-0.0169779339339584,1198558.28915942,639855.103256689,-385389.296155431,0,0,637081.762141119,0,0,0,-8.73279908545532e-10,0,0,307010.719917048,465366.97128516,447847.505026676,0,-0,17519.4662584842,64.1493009420119,38.6682131418729,0,0,0,-0.00516932564985527,-0.00351602686784366,-0.00230452706242484,25.4275545218893,254465.807101258,637081.762141119,0,0,0,-8.73279908545532e-10,0,0,307010.719917048,2.23957585441582
154102,2,15.5947571170483,204635,204634.529115367,0.470884632872185,569283.669926826,261648.540532511,-160246.676444051,0,0,457659.033455992,0,0,0,0,0,1169.60984401357,9053.16253836109,177943.068795971,166633.289080885,0,-0,11309.7797150862,25.9669574328087,15.5947571170483,0,0,0,-6.00793340990085e-05,-0.000193849959496573,-8.55950167374701e-05,3.0140158375423,101401.86408846,457659.033455992,0,0,0,0,0,1169.60984401357,9053.16253836109,2.78194673407201
